SAC,9964,"Transport of passengers, with or without accompanied belongings, by – (a) air, embarking from or terminating in an airport located in the state of Arunachal Pradesh, Assam, Manipur, Meghalaya, Mizoram, Nagaland, Sikkim, or Tripura or at Bagdogra located in West Bengal; (b) non-air conditioned contract carriage other than radio taxi, for transportation of passengers, excluding tourism, conducted tour, charter or hire; or (c) stage carriage other than air-conditioned stage carriage. Explanation.- (a) “contract carriage” has the meaning assigned to it in clause (7) of section 2 of the Motor Vehicles Act, 1988 (59 of 1988); (b) “stage carriage” has the meaning assigned to it in clause (40) of section 2 of the Motor Vehicles Act, 1988 (59 of 1988) ; (c) “radio taxi” means a taxi including a radio cab, by whatever name called, which is in two-way radio communication with a central control office and is enabled for tracking using Global Positioning System (GPS) or General Packet Radio Service (GPRS).",28-06-17,,Nil
SAC ,9964,"Services provided to the Central Government, by way of transport of passengers with or without accompanied belongings, by air, embarking from or terminating at a regional connectivity scheme airport, against consideration in the form of viability gap funding: Provided that nothing contained in this entry shall apply on or after the expiry of a period of 1 year from the date of commencement of operations of the regional connectivity scheme airport as notified by the Ministry of Civil Aviation.",28/06/2017,,Nil
SAC,9964,"Service of transportation of passengers, with or without accompanied belongings, by— (a) railways in a class other than— (i) first class; or (ii) an air-conditioned coach; (b) metro, monorail or tramway; (c) inland waterways; (d) public transport, other than predominantly for tourism purpose, in a vessel between places located in India; and (e) metered cabs or auto rickshaws (including e-rickshaws).",28-06-17,,Nil
SAC ,9964,Transport of passengers by rail in first class or air conditioned coaches,28/06/2017,,5 - with ITC of input services
SAC,9964,"Transport of passengers, with and without accompanied belongings by (a) air conditioned contract carriage other than motorcab; (b) air conditioned stage carriage; (c) radio taxi Explanation.- (a) “contract carriage” has the meaning assigned to it in clause (7) of section 2 of the Motor Vehicles Act, 1988 (59 of 1988); (b) “stage carriage” has the meaning assigned to it in clause (40) of section 2 of the Motor Vehicles Act, 1988 (59 of 1988) ; (c) “radio taxi” means a taxi including a radio cab, by whatever name called, which is in two-way radio communication with a central control office and is enabled for tracking using Global Positioning System (GPS) or General Packet Radio Service (GPRS).",28-06-17,,5 - No ITC
SAC ,9964,Transport of passengers by air in economy class,28/06/2017,,5 - with ITC of input services
SAC ,9964,"Transport of passengers, by air, embarking from or terminating in a Regional Connectivity Scheme Airport",28/06/2017,,5 - with ITC of input services
SAC ,9964,Transport of passengers by air in other than economy class.,28/06/2017,,12
SAC ,9964,Other Passenger transport services,28/06/2017,,18
SAC ,9964,Transport of passengers by motorcab(motor vehicle designed to Carry passengers inserted w.e.f 13/10/2017)where the cost of fuel is included in the consideration charged from the service recipient.,28/06/2017,,5% with no ITC or 12% with ITC
SAC ,9964,Transport of passengers by motorcab(motor vehicle designed to Carry passengers inserted w.e.f 13/10/2017)where the cost of fuel is included in the consideration charged from the service recipient.,22/08/2017,,12
SAC ,996411,"Local land transport services of passengers by railways, metro, monorail, bus, tramway, autos, three wheelers, scooters and other motor vehicles",28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996412,Taxi services including radio taxi & other similar services;,28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996413,Non-scheduled local bus and coach charter services,28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996414,Other land transportation services of passengers.,28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996415,"Local water transport services of passengers by ferries, cruises etc",28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996416,"Sightseeing transportation services by rail, land, water & air",28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996419,Other local transportation services of passengers n.e.c.,28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996421,"Long-distance transport services of passengers through Rail network by Railways, Metro etc",28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996422,"Long-distance transport services of passengers through Road by Bus, Car, non-scheduled long distance bus and coach services, stage carriage etc",28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996423,Taxi services including radio taxi & other similar services,28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996424,"Coastal and transoceanic (overseas) water transport services of passengers by Ferries, Cruise Ships etc",28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996425,Domestic/International Scheduled Air transport services of passengers,28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996426,Domestic/international non-scheduled air transport services of Passengers,28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996427,Space transport services of passengers,28/06/2017,also check SAC Code 99 or 9964,18
SAC ,996429,Other long-distance transportation services of passengers n.e.c.,28/06/2017,also check SAC Code 99 or 9964,18
SAC ,9965,"Services by way of transportation of goods - (a) by road except the services ofÑ (i) a goods transportation agency; (ii) a courier agency; (b) by inland waterways. Explanation.- Ògoods transport agencyÓ means any person who provides service in relation to transport of goods by road and issues consignment note, by whatever name called.",28/06/2017,,Nil
SAC ,9965,"Services provided by a goods transport agency to an unregistered person, including an unregistered casual taxable person, other than the following recipients, namely: - (a) any factory registered under or governed by the Factories Act, 1948(63 of 1948); or (b) any Society registered under the Societies Registration Act, 1860 (21 of 1860) or under any other law for the time being in force in any part of India; or (c) any Co-operative Society established by or under any law for the time being in force; or (d) any body corporate established, by or under any law for the time being in force; or (e) any partnership firm whether registered or not under any law including association of persons; (f) any casual taxable person registered under the Central Goods and Services Tax Act or the Integrated Goods and Services Tax Act or the State Goods and Services Tax Act or the Union Territory Goods and Services Tax Act.",13/10/2017,,NIL
SAC ,9965,Services by way of transportation of goods by an aircraft from a place outside India upto the customs station of clearance in India.,28/06/2017,,Nil
SAC ,9965,"Services by way of transportation by rail or a vessel from one place in India to another of the following goods: (a) relief materials meant for victims of natural or man-made disasters, calamities, accidents or mishap; (b) defence or military equipments; (c) newspaper or magazines registered with the Registrar of Newspapers; (d) railway equipments or materials; (e) agricultural produce; (f) milk, salt and food grain including flours, pulses and rice; and (g) organic manure.",28/06/2017,,Nil
SAC ,9965,"Services provided by a goods transport agency, by way of transport in a goods carriage of - (a) agricultural produce; (b) goods, where consideration charged for the transportation of goods on a consignment transported in a single carriage does not exceed 1500 Rs. (c) goods, where consideration charged for transportation of all such goods for a single consignee does not exceed 750 Rs; (d) milk, salt and food grain including flour, pulses and rice; (e) organic manure; (f) newspaper or magazines registered with the Registrar of Newspapers; (g) relief materials meant for victims of natural or man-made disasters, calamities, accidents or mishap; or (h) defence or military equipments. Explanation.- Ògoods transport agencyÓ means any person who provides service in relation to transport of goods by road and issues consignment note, by whatever name called.",28/06/2017,,Nil
SAC ,9965,Transport of goods in a vessel,28/06/2017,,5 - With ITC.
SAC ,9965,Transport of goods in containers by rail by any person other than Indian Railways.,28/06/2017,,12
SAC ,9965,"Services of goods transport agency (GTA) in relation to transportation of goods (including used household goods for personal use). Explanation.- Ògoods transport agencyÓ means any person who provides service in relation to transport of goods by road and issues consignment note, by whatever name called",28/06/2017,,5 NO ITC 
SAC ,9965,"Services of goods transport agency (GTA) in relation to transportation of goods (including used household goods for personal use). Explanation.- Ògoods transport agencyÓ means any person who provides service in relation to transport of goods by road and issues consignment note, by whatever name called",22/08/2017,,1200%
SAC ,9965,"(vi) Multimodal transportation of goods. Explanation.- (a) “multimodal transportation” means carriage of goods, by at least two different modes of transport from the place of acceptance of goods to the place of delivery of goods by a multimodal transporter; (b) “mode of transport” means carriage of goods by road, air, rail, inland waterways or sea; (c) “multimodal transporter” means a person who,- (A) enters into a contract under which he undertakes to perform multimodal transportation against freight; and (B) acts as principal, and not as an agent either of the consignor, or consignee or of the carrier participating in the multimodal transportation and who assumes responsibility for the performance of the said contract.",27/07/2017,,1200%
SAC ,9965,Other Goods transport services,28/06/2017,,18
SAC ,9965,Transportation of natural gas through pipeline,13/10/2017,,5 NO ITC
SAC ,9965,"Transportation of [natural gas, petroleum crude, motor spirit (commonly known as petrol), high speed diesel or aviation turbine fuel]subsituted on 26/01/2018 through pipeline",13/10/2017,,12
SAC ,9965,"Services by way of transportation of goods by an aircraft from customs station of clearance in India to a place outside India. Nothing contained in this serial number shall apply after the 30th day of September, 2019(2018 substitued on 27.07.2018).",25/01/2018,,Nil
SAC ,9965,"Services by way of transportation of goods by a vessel from customs station of clearance in India to a place outside India. Nothing contained in this serial number shall apply after the 30th day of September, 2019(2018 substituted on 27.07.2018).",25/01/2018,,Nil
SAC ,996511,"Road transport services of Goods including letters, parcels, live animals, household & office furniture, containers etc by refrigerator vehicles, trucks, trailers, man or animal drawn vehicles or any other vehicles.(other than GTA)",28/06/2017,also check SAC Code 99 or 9965,Nil
SAC ,996512,"Railway transport services of Goods including letters, parcels, live animals, household & office furniture, intermodal containers, bulk cargo etc",28/06/2017,also check SAC Code 99 or 9965,5 - with ITC of input services
SAC ,996513,"Transport services of petroleum & natural gas, water, sewerage and other goods via pipeline",28/06/2017,also check SAC Code 99 or 9965,18
SAC ,996519,Other land transport services of goods n.e.c.,28/06/2017,also check SAC Code 99 or 9965,18
SAC ,996521,"Coastal and transoceanic (overseas) water transport services of goods by refrigerator vessels, tankers, bulk cargo vessels, container ships etc",28/06/2017,also check SAC Code 99 or 9965,18
SAC ,996522,"Inland water transport services of goods by refrigerator vessels, tankers and other vessels.",28/06/2017,also check SAC Code 99 or 9965,Nil
SAC ,996531,Air transport services of letters & parcels and other goods,28/06/2017,also check SAC Code 99 or 9965,18
SAC ,996532,Space transport services of freight,28/06/2017,also check SAC Code 99 or 9965,18
SAC ,9966,"Services by way of giving on hire Ð (a) to a state transport undertaking, a motor vehicle meant to carry more than 12 passengers; or (b) to a goods transport agency, a means of transportation of goods. Explanation.- Ògoods transport agencyÓ means any person who provides service in relation to transport of goods by road and issues consignment note, by whatever name called.",28/06/2017,,Nil
SAC ,9966,Renting of motorcab(motor vehicle designed to carry passengers inserted w.e.f 13/10/2017)where the cost of fuel is included in the consideration charged from the service recipient.,28/06/2017,,5 NO ITC
SAC ,9966,Renting of motorcab(motor vehicle designed to carry passengers inserted w.e.f 13/10/2017)where the cost of fuel is included in the consideration charged from the service recipient.,22/08/2017,,12
SAC ,9966,Other Rental services of Transport vehicles with or without operators,28/06/2017,,18
SAC ,9966,(ii) Time charter of vessels for transport of goods.,25/01/2018,,5
SAC ,9966,"Services by way of giving on hire – “(c) motor vehicle for transport of students, faculty and staff, to a person providing services of transportation of students, faculty and staff to an educational institution providing services by way of pre-school education and education upto higher secondary school or equivalent.",25/01/2018,,Nil
SAC ,996601,"Rental services of road vehicles including buses, coaches, cars, trucks and other motor vehicles, with or without operator",28/06/2017,also check SAC Code 99 or 9966,18
SAC ,996602,"Rental services of water vessels including passenger vessels, freight vessels etc with or without operator",28/06/2017,also check SAC Code 99 or 9966,18
SAC ,996603,"Rental services of aircraft including passenger aircrafts, freight aircrafts etc with or without operator",28/06/2017,also check SAC Code 99 or 9966,18
SAC ,996609,Rental services of other transport vehicles n.e.c. with or without operator,28/06/2017,also check SAC Code 99 or 9966,18
SAC ,9967,"Services provided by a goods transport agency, by way of transport in a goods carriage of - (a) agricultural produce; (b) goods, where consideration charged for the transportation of goods on a consignment transported in a single carriage does not exceed 1500 Rs. (c) goods, where consideration charged for transportation of all such goods for a single consignee does not exceed 750 Rs; (d) milk, salt and food grain including flour, pulses and rice; (e) organic manure; (f) newspaper or magazines registered with the Registrar of Newspapers; (g) relief materials meant for victims of natural or man-made disasters, calamities, accidents or mishap; or (h) defence or military equipments. Explanation.- Ògoods transport agencyÓ means any person who provides service in relation to transport of goods by road and issues consignment note, by whatever name called.",28/06/2017,,Nil
SAC ,9967,Service by way of access to a road or a bridge on payment of toll charges.,28/06/2017,,Nil
SAC ,9967,Service by way of access to a road or a bridge on payment of annuity,13/10/2017,,NIL
SAC ,9967,"Services by way of loading, unloading, packing, storage or warehousing of rice.",28/06/2017,,Nil
SAC ,9967,Other Supporting services in transport,28/06/2017,,18
SAC ,9967,"Services of goods transport agency (GTA) in relation to transportation of goods (including used household goods for personal use). Explanation.- Ògoods transport agencyÓ means any person who provides service in relation to transport of goods by road and issues consignment note, by whatever name called",28/08/2017,,5 NO ITC
SAC ,9967,"Services of goods transport agency (GTA) in relation to transportation of goods (including used household goods for personal use). Explanation.- Ògoods transport agencyÓ means any person who provides service in relation to transport of goods by road and issues consignment note, by whatever name called",22/08/2017,,12
SAC ,9967,"Services provided by a goods transport agency to an unregistered person, including an unregistered casual taxable person, other than the following recipients, namely: - (a) any factory registered under or governed by the Factories Act, 1948(63 of 1948); or (b) any Society registered under the Societies Registration Act, 1860 (21 of 1860) or under any other law for the time being in force in any part of India; or (c) any Co-operative Society established by or under any law for the time being in force; or (d) any body corporate established, by or under any law for the time being in force; or (e) any partnership firm whether registered or not under any law including association of persons; (f) any casual taxable person registered under the Central Goods and Services Tax Act or the Integrated Goods and Services Tax Act or the State Goods and Services Tax Act or the Union Territory Goods and Services Tax Act.",13/10/2017,,NIL
SAC ,9967,Services by way of warehousing of minor forest produce.,27/07/2018,,NIL
SAC ,996711,Container handling services,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996712,Customs House Agent services,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996713,Clearing and forwarding services,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996719,Other cargo and baggage handling services,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996721,Refrigerated storage services,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996722,Bulk liquid or gas storage services,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996729,Other storage and warehousing services,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996731,Railway pushing or towing services,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996739,Other supporting services for railway transport n.e.c.,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996741,Bus station services,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996742,"Operation services of National Highways, State Highways, Expressways, Roads & streets; bridges and tunnel operation services.",28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996743,Parking lot services,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996744,Towing services for commercial and private vehicles,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996749,Other supporting services for road transport n.e.c.,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996751,"Port and waterway operation services (excl. cargo handling) such as operation services of ports, docks, light houses, light ships etc",28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996752,Pilotage and berthing services,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996753,Vessel salvage and refloating services,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996759,Other supporting services for water transport n.e.c.,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996761,Airport operation services (excl. cargo handling),28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996762,Air traffic control services,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996763,Other supporting services for air transport,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996764,Supporting services for space transport,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996791,Goods transport agency services for road transport,28/08/2017,also check SAC Code 99 or 9967,5% - No ITC or 12 % with ITC
SAC ,996792,Goods transport agency services for other modes of transport,28/08/2017,also check SAC Code 99 or 9967,5% - No ITC or 12 % with ITC
SAC ,996793,Other goods transport services,28/06/2017,also check SAC Code 99 or 9967,5
SAC ,996799,Other supporting transport services n.e.c,28/06/2017,also check SAC Code 99 or 9967,18
SAC ,996811,"Postal services including post office counter services, mail box rental services.",28/06/2017,also check SAC Code 99,18
SAC ,996812,Courier services,28/06/2017,also check SAC Code 99,18
SAC ,996813,Local delivery services,28/06/2017,also check SAC Code 99,18
SAC ,996819,Other Delivery Services n.e.c,28/06/2017,also check SAC Code 99,18
SAC ,996911,Electricity transmission services( by an electricity transmission or distribution utility.),28/06/2017,also check SAC Code 99,Nil
SAC ,996912,Electricity distribution services (by other than an electricity transmission or distribution utility.),28/06/2017,also check SAC Code 99,18
SAC ,996913,Gas distribution services,28/06/2017,also check SAC Code 99,18
SAC ,996921,Water distribution services,28/06/2017,also check SAC Code 99,18
SAC ,996922,"Services involving distribution of steam, hot water and air conditioning supply etc.",28/06/2017,also check SAC Code 99,18
SAC ,996929,Other similar services.,28/06/2017,also check SAC Code 99,18
SAC ,9971,Services by the Reserve Bank of India.,28/06/2017,,Nil
SAC ,9971,"Services by way of: (a) extending deposits, loans or advances in so far as the consideration is represented by way of interest or discount (other than interest involved in credit card services); (b) inter se sale or purchase of foreign currency amongst banks or authorised dealers of foreign ex- change or amongst banks and such dealers.",28/06/2017,,Nil
SAC ,9971,"Services of life insurance business provided by way of annuity under the National Pension System regulated by the Pension Fund Regulatory and Development Authority of India under the Pension Fund Regulatory and Development Authority Act, 2013 (23 of 2013).",28/06/2017,,Nil
SAC ,9971,"Services of life insurance business provided or agreed to be provided by the Army, Naval and Air Force Group Insurance Funds to members of the Army, Navy and Air Force, respectively, under the Group Insurance Schemes of the Central Government.",28/06/2017,,Nil
SAC ,9971,"Services by the EmployeesÕ State Insurance Corporation to persons governed under the EmployeesÕ State Insurance Act, 1948 (34 of 1948).",28/06/2017,,Nil
SAC ,9971,"Services provided by the Employees Provident Fund Organisation to the persons governed under the Employees Provident Funds and the Miscellaneous Provisions Act, 1952 (19 of 1952).",28/06/2017,,Nil
SAC ,9971,"Services provided by the Insurance Regulatory and the Development Authority of India to insurers under the Insurance Regulatory and the Development Authority of India Act, 1999 (41 of 1999).",28/06/2017,,Nil
SAC ,9971,"Services provided by the Securities and Exchange Board of India set up under the Securities and Exchange Board of India Act, 1992 (15 of 1992) by way of protecting the interests of investors in securities and to promote the development of, and to regulate, the securities market.",28/06/2017,,Nil
SAC ,9971,"Services by an acquiring bank, to any person in relation to settlement of an amount upto two thousand rupees in a single transaction transacted through credit card, debit card, charge card or other payment card service. Explanation.Ñ For the purposes of this entry, Òacquiring bankÓ means any banking company, financial institution including non-banking financial company or any other person, who makes the payment to any person who accepts such card.",28/06/2017,,Nil
SAC ,9971,"Services of general insurance business provided under following schemes Ð (a) Hut Insurance Scheme; (b) Cattle Insurance under Swarnajaynti Gram Swarozgar Yojna (earlier known as Integrated Rural Development Programme); (c) Scheme for Insurance of Tribals; (d) Janata Personal Accident Policy and Gramin Accident Policy; (e) Group Personal Accident Policy for Self-Employed Women; (f) Agricultural Pumpset and Failed Well Insurance; (g) premia collected on export credit insurance; (h)( Weather Based Crop Insurance Scheme or the Modified National Agricultural Insurance Scheme) substitued by [“Restructured Weather Based Crop Insurance Scheme (RWCIS)] on 22/08/2017, approved by the Government of India and implemented by the Ministry of Agriculture; (i) Jan Arogya Bima Policy; (j) [National Agricultural Insurance Scheme (Rashtriya Krishi Bima Yojana);] substitued by [Pradhan Mantri Fasal BimaYojana (PMFBY)] on 22/08/2017 (k) Pilot Scheme on Seed Crop Insurance; (l) Central Sector Scheme on Cattle Insurance; (m) Universal Health Insurance Scheme; (n) Rashtriya Swasthya Bima Yojana; (o) Coconut Palm Insurance Scheme; (p) Pradhan Mantri Suraksha BimaYojna; (q) Niramaya Health Insurance Scheme implemented by the Trust constituted under the provisions of the National Trust for the Welfare of Persons with Autism, Cerebral Palsy, Mental Retardation and Multiple Disabilities Act, 1999 (44 of 1999).",28/06/2017,,Nil
SAC ,9971,"Services of life insurance business provided under following schemes- (a) Janashree Bima Yojana; (b) Aam Aadmi Bima Yojana; (c) Life micro-insurance product as approved by the Insurance Regulatory and Development Authority, having maximum amount of cover of 50000 rupee(2 lakh substituted from 25/01/2018); (d) Varishtha Pension BimaYojana; (e) Pradhan Mantri Jeevan JyotiBimaYojana; (f) Pradhan Mantri Jan DhanYogana; (g) Pradhan Mantri Vaya Vandan Yojana.",28/06/2017,,Nil
SAC ,9971,Services by way of reinsurance of the insuranc schemes specified in exemption list(Sl no 35 or 36 or 40 of Notification no 12/2017),25/01/2018,,Nil
SAC ,9971,"Services by an intermediary of financial services located in a multi services SEZ with International Financial Services Centre (IFSC) status to a customer located outside India for international financial services in currencies other than Indian rupees (INR). Explanation.- For the purposes of this entry, the intermediary of financial services in IFSC is a person,- (i) who is permitted or recognised as such by the Government of India or any Regulator appointed for regulation of IFSC; or (ii) who is treated as a person resident outside India under the Foreign Exchange Management (International Financial Services Centre) Regulations, 2015; or (iii) who is registered under the Insurance Regulatory and Development Authority of India (International Financial Service Centre) Guidelines, 2015 as IFSC Insurance Office; or (iv) who is permitted as such by Securities and Exchange Board of India (SEBI) under the Securities and Exchange Board of India (International Financial Services Centres) Guidelines, 2015.",25/01/2018,,Nil
SAC ,9971,"Services by Coal Mines Provident Fund Organisation to persons governed by the Coal Mines Provident Fund and Miscellaneous Provisions Act, 1948 (46 of 1948).",27/07/2018,,NIL
SAC ,9971,Services by National Pension System (NPS) Trust to its members against consideration in the form of administrative fee.,27/07/2018,,NIL
SAC ,9971,"Services supplied by Central Government, State Government, Union territory to their undertakings or Public Sector Undertakings(PSUs) by way of guaranteeing the loans taken by such undertakings or PSUs from the financial institutions.",27/07/2018,,NIL
SAC ,9971,Other Financial and related services,28/06/2017,,18
SAC ,9971,Services by way of collection of contribution under the Atal Pension Yojana.,28/06/2017,,Nil
SAC ,9971,Services by way of collection of contribution under any pension scheme of the State Governments.,28/06/2017,,Nil
SAC ,9971,Services by the following persons in respective capacities Ð (a) business facilitator or a business correspondent to a banking company with respect to accounts in its rural area branch; (b) any person as an intermediary to a business facilitator or a business correspondent with respect to services mentioned in entry (a); or (c) business facilitator or a business correspondent to an insurance company in a rural area.,28/06/2017,,Nil
SAC ,9971,"Services provided to the Central Government, State Government, Union territory under any insurance scheme for which total premium is paid by the Central Government, State Government, Union territory.",28/06/2017,,Nil
SAC ,9971,Services of life insurance provided or agreed to be provided by the Naval Group Insurance Fund to the personnel of Coast Guard under the Group Insurance Schemes of the Central Government.,25/01/2018,,Nil
SAC ,9971,"(iv) Leasing of aircrafts by an operator for operating scheduled air transport service or scheduled air cargo service by way of transaction covered by clause (f) paragraph 5 of Schedule II of the Central Goods and Services Act, 2017. Explanation.- (a) ÒoperatorÓ means a person, organisation or enterprise engaged in or offering to engage in aircraft operations; (b) Òscheduled air transport serviceÓ means an air transport service undertaken between the same two or more places operated according to a published time table or with flights so regular or frequent that they constitute a recognisable systematic series, each flight being open to use by members of the public; (c) Òscheduled air cargo serviceÓ means air transportation of cargo or mail on a scheduled basis according to a published time table or with flights so regular or frequent that they constitute a recognisably systematic series, not open to use by passengers.",28/06/2017,,5% with No ITC taken
SAC ,9971,"Services provided by foreman of chit fund in relation to chit Explanation.- (a) 'chit' means a transaction whether called chit, chit fund, chitty, kuri, or by whatever name by or under which a person enters into an agreement with a specified number of persons that every one of them shall subscribe a certain sum of money (or a certain quantity of grain instead) by way of periodical instalments over a definite period and that each subscriber shall, in his turn, as determined by lot or by auction or by tender or in such other manner as may be specified in the chit agreement, be entitled to a prize amount; (b) Òforeman of a chit fundÓ shall have the same meaning as is assigned to the expression ÒforemanÓ in clause (j) of section 2 of the Chit Funds Act, 1982 (40 of 1982).",28/06/2017,,12 - with ITC of input services
SAC ,9971,Transfer of the right to use any goods for any purpose (whether or not for a specified period),28/06/2017,,Same rate of GST and compensation cess as on supply of similar goods
SAC ,9971,Any transfer of right in goods or of undivided share in goods without the transfer of title thereof,28/06/2017,,Same rate of GST and compensation cess as on supply of similar goods
SAC ,9971,Leasing of motor vehicles purchased and leased prior to 1st July 2017;,13/10/2017,,"65 per cent. of the rate of integrated tax as applicable on supply of like goods involving transfer of title in goods. Note:- Nothing contained in this entry shall apply on or after 1st July, 2020."
SAC ,997111,Central banking services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997112,Deposit services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997113,"Credit-granting services including stand-by commitment, guarantees & securities",28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997114,Financial leasing services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997119,"Other financial services (except investment banking, insurance services and pension services)",28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997120,Investment banking services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997131,pension services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997132,Life insurance services (excluding reinsurance services),28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997133,Accident and health insurance services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997134,Motor vehicle insurance services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997135,"Marine, aviation, and other transport insurance services",28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997136,Freight insurance services & Travel insurance services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997137,Other property insurance services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997139,Other non-life insurance services (excluding reinsurance services),28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997141,Life reinsurance services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997142,Accident and health reinsurance services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997143,Motor vehicle reinsurance services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997144,"Marine, aviation and other transport reinsurance ser",28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997145,Freight reinsurance services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997146,Other property reinsurance services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997149,Other non-life reinsurance services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997151,"Services related to investment banking such as mergers & acquisition services, corporate finance & venture capital services",28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997152,Brokerage and related securities and commodities services including commodity exchange services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997153,Portfolio management services except pension funds,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997154,Trust and custody services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997155,Services related to the administration of financial markets,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997156,Financial consultancy services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997157,Foreign exchange services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997158,Financial transactions processing and clearing house services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997159,Other services auxiliary to financial services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997161,Insurance brokerage and agency services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997162,Insurance claims adjustment services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997163,Actuarial services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997164,Pension fund management services,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997169,Other services auxiliary to insurance and pensions,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997171,Services of holding equity of subsidiary companies,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,997172,Services of holding securities and other assets of trusts and funds and similar financial entities,28/06/2017,also check SAC Code 99 or 9971,18
SAC ,9972,Services by way of renting of residential dwelling for use as residence.,28/06/2017,,Nil
SAC ,9972,"Services by a person by way of- (a) conduct of any religious ceremony; (b) renting of precincts of a religious place meant for general public, owned or managed by an entity registered as a charitable or religious trust under section 12AA of the Income-tax Act, 1961 (hereinafter referred to as the Income-tax Act) or a trust or an institution registered under sub clause (v) of clause (23C) of section 10 of the Income-tax Act or a body or an authority covered under clause (23BBA) of section 10 of the said Income-tax Act: Provided that nothing contained in entry (b) of this exemption shall apply to,- (i) renting of rooms where charges are 1000 rupees or more per day; (ii) renting of premises, community halls, kalyanmandapam or open area, and the like where charges are 10,000 rupees or more per day; (iii) renting of shops or other spaces for business or commerce where charges are 10000 rupees or more per month.",28/06/2017,,Nil
